Atleast one invoice has to be selected.,Необхідно вибрати принаймні один рахунок.
Atleast one item should be entered with negative quantity in return document,Принаймні одна позиція повинна бути введена з від'ємною кількістю в документі повернення
Atleast one of the Selling or Buying must be selected,Необхідно вибрати принаймні одне з полів: Продаж або Закупівля
Atleast one raw material for Finished Good Item {0} should be customer provided.,Щонайменше одна сировина для готового виробу {0} повинна бути надана замовником.
Atleast one warehouse is mandatory,Принаймні один склад є обов'язковим
Atmosphere,Атмосфера
"Attach .csv file with two columns, one for the old name and one for the new name","Прикріпіть файл .csv з двома стовпцями: один для старої назви, інший для нової назви"
Attach CSV File,Прикріпити CSV-файл
"Attach a comma separated .csv file with two columns, one for the old name and one for the new name.",Прикріпіть файл .csv з роздільниками-комами з двома стовпцями: один для старої назви та один для нової назви.
Attach custom Chart of Accounts file,Приєднайте файл спеціального рахунку
Attachment,Вкладення
Attachments,Вкладення
Attendance & Leaves,Облік робочого часу та відсутностей
Attendance Device ID (Biometric/RF tag ID),Ідентифікатор пристрою відвідуваності (ідентифікатор біометричного / RF тега)
Attribute,Атрибут
Attribute Name,Ім'я атрибуту
Attribute Value,Значення атрибуту
Attribute table is mandatory,Атрибут стіл є обов&#39;язковим
Attribute value: {0} must appear only once,Значення атрибута: {0} повинно зустрічатися лише один раз
Attribute {0} selected multiple times in Attributes Table,Атрибут {0} вибрано кілька разів в таблиці атрибутів
Attributes,Атрибути
Auditor,Аудитор
Authentication Failed,Помилка аутентифікації
Authorised By,Уповноважений
Authorization Control,Контроль Авторизація
Authorization Endpoint,Кінцева точка авторизації
Authorization Rule,Авторизація Правило
Authorization Settings,Налаштування авторизації
Authorization URL,URL авторизації
Authorized Signatory,"Особа, яка має право підпису"
Authorized Value,Статутний Значення
Auto Create Assets on Purchase,Автоматичне створення активів при купівлі
Auto Create Exchange Rate Revaluation,Автоматичне створення переоцінки обмінного курсу
Auto Create Purchase Receipt,Автоматичне створення квитанції про закупівлю
Auto Create Serial and Batch Bundle For Outward,Автоматичне створення серійного та партійного комплекту для вихідних відправлень
Auto Create Subcontracting Order,Автоматичне створення субпідрядного замовлення
Auto Created,Авто створений
Auto Created (Reorder),Автоматично створено (повторне замовлення)
Auto Created Serial and Batch Bundle,Автоматично створений серійний та партійний комплект
Auto Creation of Contact,Автоматичне створення контакту
Auto Email Report,Автоматичний звіт електронною поштою
Auto Fetch,Автоматичне отримання
Auto Fetch Serial Numbers,Автоматичне отримання серійних номерів
Auto Insert Item Price If Missing,"Автоматичне заповнення ціни товару, якщо вона відсутня"
Auto Material Request,Авто-Замовлення матеріалів
Auto Material Requests Generated,Автоматичне Замовлення матеріалів згенероване
Auto Name,Автоматична назва
Auto Opt In (For all customers),Автоматичний вибір (для всіх клієнтів)
Auto Reconcile,Автоматична звірка
Auto Reconcile Payments,Автоматична звірка платежів
Auto Reconciliation,Автоматична звірка
Auto Reconciliation Job Trigger,Тригер автоматичної звірки
Auto Reconciliation has started in the background,Автоматичне звірення розпочато у фоновому режимі
Auto Reconciliation of Payments has been disabled. Enable it through {0},Автоматичну звірку платежів було вимкнено. Увімкніть її через {0}
Auto Repeat,Автоповторення
Auto Repeat Detail,Автоматичне повторення деталей
Auto Reserve Serial and Batch Nos,Автоматичне резервування серійних номерів та номерів партій
Auto Reserve Stock,Автоматичне резервування запасів
Auto Reserve Stock for Sales Order on Purchase,Автоматичне резервування запасів для замовлення на продаж при закупівлі
Auto Tax Settings Error,Помилка автоматичних налаштувань податків
Auto Variant BOM Creation Failed for {0},Автоматичне створення варіанту Норми не вдалося для {0}
Auto close Opportunity Replied after the no. of days mentioned above,"Автоматичне закриття ""Перспективного клієнта"" після відповіді через вказану кількість днів"
Auto match and set the Party in Bank Transactions,Автоматичне зіставлення та встановлення контрагента у банківських транзакціях
Auto re-order,Авто-дозамовлення
Auto repeat document updated,Автоматичний повторення документа оновлено
Auto write off precision loss while consolidation,Автоматичне списання втрат точності при консолідації
Automatically Add Filtered Item To Cart,Автоматично додавати відфільтрований товар до кошика
Automatically Add Taxes and Charges from Item Tax Template,Автоматично додавати податки та збори з шаблону податку на предмет
Automatically Add Taxes from Taxes and Charges Template,Автоматично додавати податки з шаблону податків і зборів
Automatically Create New Batch,Автоматичне створення нового пакета
Automatically Fetch Payment Terms from Order,Автоматично отримувати умови оплати із замовлення
Automatically Process Deferred Accounting Entry,Автоматично обробляти відкладений обліковий запис
Automatically post balancing accounting entry,Автоматично проводити коригувальний бухгалтерський запис
Automotive,Автомобільна промисловість
Availability Of Slots,Наявність слотів
Available,наявний
Available / Future Inventory,Доступні / Майбутні запаси
Available Batch Qty at From Warehouse,Доступна кількість партії на складі відправлення
Available Batch Qty at Warehouse,Доступна к-сть партії на складі
Available Batch Report,Звіт про доступні партії
Available For Use Date,Доступна для використання дата
Available Qty,Доступна к-сть
Available Qty For Consumption,Доступна кількість для споживання
Available Qty at Company,Доступна кількість у компанії
Available Qty at From Warehouse,Доступна кількість на складі відправника
Available Qty at Source Warehouse,Доступний Кількість на складі Джерело
Available Qty at Target Warehouse,Доступна кількість на цільовому складі
Available Qty at WIP Warehouse,Доступний Кількість на складі WIP
Available Qty at Warehouse,Доступна к-сть на складі
Available Qty to Reserve,Доступна кількість для резервування
Available Quantity,Доступна кількість
Available Serial No,Доступний серійний номер
Available Stock,В наявності
Available Stock for Packing Items,Доступно для пакування
Available for Use Date,Дата доступності для використання
Available for use date is required,Необхідна дата для використання
"Available quantity is {0}, you need {1}","Доступна кількість {0}, вам потрібно {1}"
Available {0},Доступно {0}
Available-for-use Date,Дата введення в експлуатацію
Available-for-use Date should be after purchase date,Доступна для використання Дата повинна бути після дати придбання
Average Age,Середній вік
Average Completion,Середня готовність
Average Discount,Середня Знижка
Average Order Value,Середня вартість замовлення
Average Order Values,Середні вартості замовлень
Average Rate,Середня ставка
Average Response Time,Середній час відгуку
Average time taken by the supplier to deliver,Середній час потрібний постачальникові для поставки
Avg Daily Outgoing,Середньоденний розхід
Avg Rate,Середня ставка
Avg Rate (Balance Stock),Середня ставка (залишок на складі)
Avg. Buying Price List Rate,Сер. Купівля тарифу на ціни
Avg. Selling Price List Rate,Сер. Продаж тарифної ставки
Avg. Selling Rate,Сер. ціна прод.
B+,B +
B-,B-
BFS,Банківські та фінансові послуги
BIN Qty,Кількість у комірці
BOM,Норми
BOM 1,BOM 1
BOM 1 {0} and BOM 2 {1} should not be same,Специфікація 1 {0} і специфікація 2 {1} не повинні бути однаковими
BOM 2,BOM 2
BOM Comparison Tool,Інструмент порівняння BOM
BOM Created,Специфікацію створено
BOM Creator,Створювач специфікації
BOM Creator Item,Елемент створювача специфікації
BOM Detail No,Номер деталі у нормах
BOM Explorer,BOM Explorer
BOM Explosion Item,Складова продукції згідно норм
BOM ID,BOM ID
BOM Info,Інформація про специфікацію
BOM Item,Позиція Норм витрат
BOM Level,Рівень специфікації
BOM No,Номер Норм
BOM No (For Semi-Finished Goods),Номер специфікації (для напівфабрикатів)
BOM No. for a Finished Good Item,Номер Норм для закінченого продукту
BOM Operation,Операція Норм витрат
BOM Operations Time,Час експлуатації специфікації
BOM Qty,BOM Кількість
BOM Rate,Вартість згідно норми
BOM Scrap Item,BOM Лом Пункт
BOM Search,Пошук норм
BOM Stock Calculated,Розраховано запаси BOM
BOM Stock Report,BOM Stock Report
BOM Tree,Дерево специфікації
BOM UOM,Одиниця виміру специфікації
BOM UoM,Од. вим. специфікації
BOM Update Batch,Пакет оновлення специфікації
BOM Update Initiated,Оновлення специфікації розпочато
BOM Update Log,Журнал оновлення специфікації
BOM Update Tool,Інструмент оновлення BOM
BOM Update Tool Log with job status maintained,Журнал інструменту оновлення специфікацій зі збереженням статусу завдання
BOM Updation already in progress. Please wait until {0} is complete.,"Оновлення специфікації вже виконується. Будь ласка, зачекайте, поки {0} не завершиться."
BOM Updation is queued and may take a few minutes. Check {0} for progress.,Оновлення специфікації поставлено в чергу і може зайняти кілька хвилин. Перевірте {0} для контролю прогресу.
BOM Variance Report,Звіт про відхилення BOM
BOM Website Item,BOM Сайт товару
BOM Website Operation,BOM Операція Сайт
BOM and Finished Good Quantity is mandatory for Disassembly,Специфікація та кількість готової продукції є обов'язковими для розбирання
BOM and Manufacturing Quantity are required,Норми та кількість виробництва потрібні
BOM and Production,Специфікація та виробництво
BOM does not contain any stock item,Норми не містять жодного елементу запасів
BOM recursion: {0} cannot be child of {1},Рекурсія BOM: {0} не може бути дитиною {1}
BOM recursion: {1} cannot be parent or child of {0},Рекурсія специфікації: {1} не може бути батьківським або дочірнім компонентом {0}
BOM {0} does not belong to Item {1},Норми {0} не належать до позиції {1}
BOM {0} must be active,Документ Норми витрат {0} повинен бути активним
BOM {0} must be submitted,Норми витрат {0} потрібно провести
BOM {0} not found for the item {1},Специфікацію {0} не знайдено для товару {1}
BOMs Updated,Специфікації оновлено
BOMs created successfully,Специфікації успішно створено
BOMs creation failed,Створення специфікацій не вдалося
"BOMs creation has been enqueued, kindly check the status after some time","Створення специфікацій поставлено в чергу, будь ласка, перевірте статус через деякий час"
Backdated Stock Entry,Вступ запасів із датою
Backflush Materials From WIP Warehouse,Зворотне списання матеріалів зі складу незавершеного виробництва
Backflush Raw Materials,Сировина для зворотної промивки
Backflush Raw Materials Based On,З зворотним промиванням Сировина матеріали на основі
Backflush Raw Materials From Work-in-Progress Warehouse,Запасна сировина від нестандартного складу
Backflush Raw Materials of Subcontract Based On,Базові сировини субпідряду на основі
Balance,Баланс
Balance (Dr - Cr),Баланс (др - хр)
Balance ({0}),Баланс ({0})
Balance In Account Currency,Баланс у валюті рахунку
Balance In Base Currency,Баланс у базовій валюті
Balance Qty,Кількісне сальдо
Balance Qty (Stock),Залишок (на складі)
Balance Serial No,Серійний номер балансу
Balance Sheet,Бухгалтерський баланс
Balance Sheet Closing Balance,Залишок на кінець періоду балансу
Balance Sheet Summary,Зведення балансу
Balance Stock Qty,Залишкова кількість запасів
Balance Stock Value,Загальна вартість поточного запасу на складі
Balance Type,Тип залишку
Balance Value,Значення сальдо
Balance for Account {0} must always be {1},Сальдо на рахунку {0} повинно бути завжди {1}
Balance must be,Сальдо повинно бути
Bank,Банк
Bank / Cash Account,Банк / Готівковий рахунок
Bank A/C No.,Номер банк. рахунку
Bank Account,Банківський рахунок
Bank Account Details,Дані банківського рахунку
Bank Account Info,Інформація про банківський рахунок
Bank Account No,Банківський рахунок №
Bank Account Subtype,Підтип банківського рахунку
Bank Account Type,Тип банківського рахунку
Bank Account {} in Bank Transaction {} is not matching with Bank Account {},Банківський рахунок {} у банківській транзакції {} не збігається з банківським рахунком {}
Bank Accounts,Банківські рахунки
Bank Balance,Банківський баланс
Bank Charges,Банківські збори
Bank Charges Account,Рахунок банківських зборів
Bank Clearance,Банківське оформлення
Bank Clearance Detail,Детальна декларація банку
Bank Clearance Summary,Результат банківського клірінгу
Bank Credit Balance,Банківський кредитний баланс
Bank Details,Банківські реквізити
Bank Draft,Банківський чек
Bank Entry,Банк Стажер
Bank Guarantee,Банківська гарантія
Bank Guarantee Number,Банківська гарантія Кількість
Bank Guarantee Type,Тип банківської гарантії
Bank Name,Назва банку
Bank Overdraft Account,Овердрафт рахунок
Bank Reconciliation Statement,Банківска виписка
Bank Reconciliation Tool,Інструмент звірки банківських рахунків
Bank Statement Import,Імпорт банківських виписок
Bank Statement balance as per General Ledger,Банк балансовий звіт за Головну книгу
Bank Transaction,Банківська операція
Bank Transaction Mapping,Картування банківських транзакцій
Bank Transaction Payments,Банківські трансакційні платежі
Bank Transaction {0} Matched,Банківська транзакція {0} збігається
Bank Transaction {0} added as Journal Entry,Банківська транзакція {0} додана як запис у журналі
Bank Transaction {0} added as Payment Entry,Банківська транзакція {0} додана як платіжний запис
Bank Transaction {0} is already fully reconciled,Банківська транзакція {0} вже повністю звірена
Bank Transaction {0} updated,Банківська транзакція {0} оновлена
Bank account cannot be named as {0},Банківський рахунок не може бути названий {0}
Bank account {0} already exists and could not be created again,Банківський рахунок {0} вже існує і його неможливо створити заново
Bank accounts added,Банківські рахунки додані
Bank transaction creation error,Помилка створення банківської операції
Bank/Cash Account,Банківський/касовий рахунок
Bank/Cash Account {0} doesn't belong to company {1},Банківський/касовий рахунок {0} не належить компанії {1}
Banking,Банківські
Barcode,Штрихкод
Barcode Type,Тип штрих-коду
Barcode {0} already used in Item {1},Штрихкод {0} вже використовується у номенклатурній позиції {1}
Barcode {0} is not a valid {1} code,Штрих-код {0} не є правильним {1} кодом
Barcodes,Штрих-коди
Barleycorn,Барлікорн
Barrel (Oil),Барель (нафта)
Barrel(Beer),Барель (пиво)
Base Amount,Базова сума
Base Amount (Company Currency),Базова сума (Компанія Валюта)
Base Change Amount (Company Currency),Базова Зміна Сума (Компанія Валюта)
Base Cost Per Unit,Базова вартість за одиницю
Base Hour Rate(Company Currency),Базовий годину Rate (Компанія Валюта)
Base Rate,Базова ставка
Base Tax Withheld,Базовий утриманий податок
Base Tax Withholding Net Total,Базова сума нетто з утриманням податку
Base Taxable Amount,Базова оподатковувана сума
Base Total,Базовий підсумок
Base Total Billable Amount,Базова загальна сума до оплати
Base Total Billed Amount,Базова загальна сплачена сума
Base Total Costing Amount,Загальна собівартість
Base URL,Базовий URL
Based On,На основі
Based On Data ( in years ),На основі даних (у роках)
Based On Document,На основі документа
Based On Payment Terms,На основі умов оплати
Based On Price List,На основі прайс-листа
Based On Value,На основі значення
"Based on your HR Policy, select your leave allocation period's end date",Відповідно до вашої кадрової політики виберіть дату закінчення періоду надання відпусток
"Based on your HR Policy, select your leave allocation period's start date",Відповідно до вашої кадрової політики виберіть дату початку періоду надання відпусток
Basic Amount,Основна кількість
Basic Amount (Company Currency),Базова сума (Компанія Валюта)
Basic Rate (Company Currency),Базова ціна (у валюті компанії)
Basic Rate (as per Stock UOM),Basic Rate (як у фондовій UOM)
Batch,Партія
Batch Description,Опис партії
Batch Details,Подробиці партії
Batch Expiry Date,Дата закінчення терміну придатності партії
Batch ID,Ідентифікатор партії
Batch ID is mandatory,Batch ID є обов&#39;язковим
Batch Item Expiry Status,Пакетна Пункт експірації Статус
Batch No,Партія №
Batch No is mandatory,Номер партії обов'язковий
Batch No {0} does not exists,Партія № {0} не існує
Batch No {0} is linked with Item {1} which has serial no. Please scan serial no instead.,"Номер партії {0} пов'язаний з товаром {1}, у якого є серійний номер. Будь ласка, відскануйте серійний номер."
"Batch No {0} is not present in the original {1} {2}, hence you can't return it against the {1} {2}","Партія № {0} відсутня в оригінальному {1} {2}, тому ви не можете повернути її за {1} {2}"
Batch No.,Номер партії
Batch Nos,Номери партій
Batch Nos are created successfully,Номери партій успішно створені
Batch Not Available for Return,Партія недоступна для повернення
Batch Number Series,Серія пакетних номерів
Batch Qty,Кількість у партії
Batch Qty updated successfully,Кількість партії успішно оновлено
Batch Qty updated to {0},Кількість партії оновлено до {0}
Batch Quantity,Кількість партії
Batch Size,Розмір партії
Batch UOM,Пакетний UOM
Batch and Serial No,Номер партії та серійний номер
Batch not created for item {} since it does not have a batch series.,"Партію для товару {} не створено, оскільки він не має серії партій."
Batch {0} and Warehouse,Партія {0} та склад
Batch {0} is not available in warehouse {1},Партія {0} недоступна на складі {1}
Batch {0} of Item {1} has expired.,Партія {0} номенклатурної позиції {1} протермінована.
Batch {0} of Item {1} is disabled.,Пакет {0} елемента {1} вимкнено.
Batch-Wise Balance History,Попартійна історія залишків
Batchwise Valuation,Оцінка по партіях
Beep,Сигнал
Beep sent!,Сигнал надіслано!
Before reconciliation,Перед інвентаризацією
Begin On (Days),Початок в (дні)
Beginning of the current subscription period,Початок поточного періоду підписки
Below Subscription Plans are of different currency to the party default billing currency/Company currency: {0},"Наведені нижче плани підписки мають іншу валюту, ніж валюта виставлення рахунків контрагента / валюта компанії: {0}"
Bill Date,Bill Дата
Bill No,Bill №
Bill for Rejected Quantity in Purchase Invoice,Рахунок за відхилену кількість у рахунку-фактурі покупки
Bill of Materials,Відомість матеріалів
Billed,Виставлено рахунки
Billed Amount,Сума виставлених рахунків
Billed Amt,Сума виставлених рахунків
Billed Items To Be Received,Оплачені товари для отримання
Billed Qty,Рахунок Кількість
"Billed, Received & Returned","Виставлено, Отримано та Повернуто"
Billing Address,Адреса для рахунків
Billing Address Details,Реквізити адреси для виставлення рахунків
Billing Address Name,Назва адреси для рахунків
Billing Address does not belong to the {0},Адреса для виставлення рахунків не належить {0}
Billing Amount,До оплати
Billing City,Місто (оплата)
Billing Country,Країна (оплата)
Billing County,Область (оплата)
Billing Currency,Валюта оплати
Billing Date,Дата виставлення рахунку
Billing Details,платіжна інформація
Billing Email,Електронна пошта для виставлення рахунків
Billing Hours,Оплачувані години
Billing Interval,Інтервал платежів
Billing Interval Count,Графік інтервалу платежів
Billing Interval Count cannot be less than 1,Інтервал рахунків не може бути меншим за 1
Billing Interval in Subscription Plan must be Month to follow calendar months,Інтервал виставлення рахунків у плані підписки має становити місяць для відповідності календарним місяцям
Billing Rate,Ціна для виставлення у рахунку
Billing State,Штат (оплата)
Billing Status,Статус рахунків
Billing Zipcode,Платіжний поштовий індекс
Billing currency must be equal to either default company's currency or party account currency,Платіжна валюта повинна дорівнювати валюті чи валюті облікового запису партії компанії за умовчанням
Bin,Бункер
Bin Qty Recalculated,Кількість у комірці перераховано
Bio / Cover Letter,Біо / супровідний лист
Biot,Біо
Biotechnology,Біотехнології
Bisect Accounting Statements,Аналіз бухгалтерських звітів
Bisect Left,Розбиття зліва
Bisect Nodes,Розбиття вузлів
Bisect Right,Розбиття справа
Bisecting From,Розбиття з
Bisecting Left ...,Розбиття зліва ...
Bisecting Right ...,Розбиття справа ...
Bisecting To,Розбиття до
Biweekly,Раз на два тижні
Black,Чорний
Blank Line,Порожній рядок
Blanket Order,Ковдра ордена
Blanket Order Allowance (%),Процентна знижка на довгостроковий замовлення (%)
Blanket Order Item,Пункти замовлення в ковдру
Blanket Order Rate,Швидкість замовлення ковдри
Block Invoice,Блок-рахунок-фактура
Block Supplier,Блок постачальника
Blocked,Заблоковано
Blog Subscriber,Абонент блогу
Blood Group,Група крові
Blue,Синій
Body,Тіло
Body Text,Основний текст
Body and Closing Text Help,Довідка щодо тексту та завершального тексту
"Body content only. The &lt;html&gt;, &lt;head&gt;, and &lt;body&gt; wrapper with exact label dimensions is added automatically.","Тільки вміст. Обгортка &lt;html&gt;, &lt;head&gt; та &lt;body&gt; з точними розмірами етикетки додається автоматично."
Bold Text,Жирний текст
"Bold text for emphasis (totals, major headings)","Жирний текст для виділення (підсумки, основні заголовки)"
Bom No,Номер специфікації
Book Advance Payments as Liability option is chosen. Paid From account changed from {0} to {1}.,Вибрано опцію обліку авансових платежів як зобов'язань. Рахунок оплати змінено з {0} на {1}.
Book Advance Payments in Separate Party Account,Облік авансових платежів на окремому рахунку контрагента
Book Appointment,Призначення книги
Book Asset Depreciation Entry Automatically,Книга активів Амортизація запис автоматично
Book Deferred Entries Based On,Забронювати відкладені роботи на основі
Book Deferred Entries Via Journal Entry,Забронюйте відкладені записи за допомогою журналу
Book Tax Loss on Early Payment Discount,Облік податкових збитків від знижки за дострокову оплату
Book an appointment,Записатися на прийом
Booked,Заброньовано
Booked Fixed Asset,Забезпечений основний капітал
Booking stock value across multiple accounts will make it harder to track stock and account value.,Облік вартості запасів на кількох рахунках ускладнить відстеження запасів та їх вартості.
Books have been closed till the period ending on {0},"Записи у бухгалтерії закрито до кінця періоду, що закінчується {0}"
Both,"І те, і інше"
Both Payable Account: {0} and Advance Account: {1} must be of same currency for company: {2},Рахунок до сплати: {0} та авансовий рахунок: {1} повинні мати однакову валюту для компанії: {2}
Both Receivable Account: {0} and Advance Account: {1} must be of same currency for company: {2},Рахунок до отримання: {0} та авансовий рахунок: {1} повинні мати однакову валюту для компанії: {2}
Both Trial Period Start Date and Trial Period End Date must be set,"Потрібно встановити як початкову, так і кінцеву дату пробного періоду"
Both {0} Account: {1} and Advance Account: {2} must be of same currency for company: {3},Рахунок {0}: {1} та авансовий рахунок: {2} повинні мати однакову валюту для компанії: {3}
Box,Коробка
Branch,Філія
Branch Code,Код філії
Brand,Бренд
Brand Defaults,За замовчуванням бренд
Brand Name,Назва бренду
Breakdown,Зламатися
Broadcasting,Телерадіомовлення
Brokerage,Брокерська діяльність
Browse BOM,Переглянути норми
Btu (It),BTU (міжнародна)
Btu (Mean),BTU (середня)
Btu (Th),BTU (термохімічна)
Btu/Hour,BTU/год
Btu/Minutes,BTU/хв
Btu/Seconds,BTU/с
Bucket Size,Розмір групи
Budget,Бюджет
Budget Account,бюджет аккаунта
Budget Accounts,Бюджетні рахунки
Budget Against,Бюджет по
Budget Amount,сума бюджету
Budget Amount can not be {0}.,Сума бюджету не може бути {0}.
Budget Detail,Бюджет Подробиці
Budget Distribution,Розподіл бюджету
Budget Distribution Total,Загальний розподіл бюджету
Budget End Date,Дата закінчення бюджету
Budget Exceeded,Бюджет перевищено
Budget Limit Exceeded,Перевищено ліміт бюджету
Budget List,Список бюджету
Budget Start Date,Дата початку бюджету
Budget Variance Report,Звіт по розбіжностях бюджету
Budget cannot be assigned against Group Account {0},Бюджет не може бути призначений на обліковий запис групи {0}
"Budget cannot be assigned against {0}, as it's not an Income or Expense account","Бюджет не може бути призначений на {0}, так як це не доход або витрата рахунки"
Budgets,Бюджети
Buffer Time,Буферний час
Buffered Cursor,Буферизований курсор
Build All?,Побудувати все?
Build Tree,Побудувати дерево
Buildable Qty,Кількість для збірки
Buildings,будівлі
Bulk Rename Jobs,Масове перейменування завдань
Bulk Transaction Log,Журнал масових транзакцій
Bulk Transaction Log Detail,Деталі журналу масових транзакцій
Bulk Update,Масове оновлення
Bundle Items,Комплект товарів
Bundle Qty,Кол-во пакет
Bushel (UK),Бушель (Великобританія)
Bushel (US Dry Level),"Бушель (США, сухий)"
Business Analyst,Бізнес-аналітик
Business Development Manager,Менеджер з розвитку бізнесу
Busy,Зайнятий
Buy,Купівля
Buyer of Goods and Services.,Покупець товарів та послуг.
Buying,Купівля
Buying & Selling Settings,Налаштування купівлі та продажу
Buying Amount,Сума купівлі
Buying Price List,Купівля прайс-листа
Buying Rate,Ціна покупки
Buying Settings,Налаштування купівлі
Buying and Selling,Купівля та продаж
"Buying must be checked, if Applicable For is selected as {0}","""Купівля"" повинно бути позначено, якщо ""Застосовне для"" обране як {0}"
"By default, the Item Name is set as per the Item Code entered. If you want Items to be named by a Naming Series choose the 'Naming Series' option.","За замовчуванням Назва товару встановлюється відповідно до введеного Коду товару. Якщо ви хочете, щоб товари називалися за допомогою Серії Іменування, виберіть опцію 'Серія Іменування'."
"By default, the Supplier Name is set as per the Supplier Name entered. If you want Suppliers to be named by a <a href='https://docs.erpnext.com/docs/user/manual/en/setting-up/settings/naming-series' target='_blank'>Naming Series</a> choose the 'Naming Series' option.","За замовчуванням ім'я постачальника встановлюється відповідно до введеного імені постачальника. Якщо ви хочете, щоб постачальники іменувалися за <a href='https://docs.erpnext.com/docs/user/manual/en/setting-up/settings/naming-series' target='_blank'>серією найменувань</a>, виберіть опцію «Серія найменувань»."
By {0},Від {0}
Bypass Credit Limit Check at Sales Order,Обійти обмеження кредитного ліміту на замовлення клієнта
Bypass credit check at Sales Order,Обхід перевірки кредиту в замовленні клієнта
CBAL-.#####,CBAL-.#####
CC To,CC До
CODE-39,КОД-39
COGS By Item Group,Собівартість реалізованих товарів за групами товарів
COGS Debit,Дебет собівартості реалізованих товарів
CRM,CRM
CRM Note,Примітка CRM
CRM Settings,Налаштування CRM
CRM-LEAD-.YYYY.-,CRM-LEAD-.YYYY.-
CRM-OPP-.YYYY.-,CRM-OPP-.YYYY.-
CUST-.YYYY.-,CUST-.YYYY.-
CWIP Account,CWIP Account
Caballeria,Кабальєрія
Cable Length,Кабельтов
Cable Length (UK),Кабельтов (Великобританія)
Cable Length (US),Кабельтов (США)
Calculate Ageing With,Розраховувати старіння за
Calculate Based On,"Розрахувати, засновані на"
Calculate Depreciation,Обчислити амортизацію
Calculate Estimated Arrival Times,Обчислити розрахунковий час прибуття
Calculate Product Bundle Price based on Child Items' Rates,Розрахувати ціну комплекту товарів на основі цін дочірніх товарів
Calculate but don't show on final report,"Розрахувати, але не показувати у підсумковому звіті"
Calculate daily depreciation using total days in depreciation period,Розраховувати щоденну амортизацію за загальною кількістю днів у періоді амортизації
Calculated Amount,Розрахована сума
Calculated Bank Statement balance,Розрахунковий банк собі баланс
Calculated Discount Mismatch,Невідповідність розрахованої знижки
Calculations,Розрахунки
Calendar Event,Календар події
Calibration,Калібрування
Calibration Print,Калібрувальний друк
"Calibration label sent! Current offset: X={0}, Y={1}","Калібрувальну етикетку надіслано! Поточне зміщення: X={0}, Y={1}"
Calibre,Калібр
Call Again,Повторний виклик
Call Connected,Дзвінок підключений
Call Details,Деталі дзвінка
Call Duration in seconds,Тривалість дзвінка в секундах
Call Ended,Виклик завершено
Call Handling Schedule,Графік обробки викликів
Call Log,Журнал викликів
Call Missed,Виклик пропущений
Call Received By,Виклик отримано
Call Receiving Device,Пристрій прийому викликів
Call Routing,Маршрутизація викликів
Call Schedule Row {0}: To time slot should always be ahead of From time slot.,Рядок розкладу дзвінків {0}: Кінцевий час має бути пізніше початкового часу.
Call Summary,Підсумки дзвінків
Call Summary Saved,Резюме дзвінка збережено
Call Type,Тип виклику
Callback,Зворотний виклик
Calorie (Food),Калорія (харчова)
Calorie (It),Калорія (ІТ)
Calorie (Mean),Калорія (середня)
Calorie (Th),Калорія (термохімічна)
Calorie/Seconds,Калорія/секунди
Campaign,Кампанія
Campaign Efficiency,ефективність кампанії
Campaign Email Schedule,Розклад електронної пошти кампанії
Campaign Item,Елемент кампанії
Campaign Name,Назва кампанії
Campaign Naming By,Називати кампанії за
Campaign Schedules,Графіки кампанії
Can be approved by {0},Може бути схвалене {0}
Can not close Work Order. Since {0} Job Cards are in Work In Progress state.,Неможливо закрити робоче замовлення. Оскільки {0} карток завдань знаходяться в стані «Робота виконується».
"Can not filter based on Cashier, if grouped by Cashier","Неможливо відфільтрувати на основі каси, якщо згруповано за касою"
"Can not filter based on Child Account, if grouped by Account","Неможливо фільтрувати на основі дочірнього рахунку, якщо згруповано за рахунком"
"Can not filter based on Customer, if grouped by Customer","Неможливо відфільтрувати на основі Клієнта, якщо згруповано за Клієнтом"
"Can not filter based on POS Profile, if grouped by POS Profile","Неможливо відфільтрувати на основі POS-профілю, якщо згруповано за POS-профілем"
"Can not filter based on Payment Method, if grouped by Payment Method","Неможливо відфільтрувати на основі способу оплати, якщо згруповано за способом оплати"
"Can not filter based on Voucher No, if grouped by Voucher",Неможливо фільтрувати по номеру документу якщо згруповано по документах
Can only cancel queued jobs,Можна скасувати лише завдання в черзі
Can only make payment against unbilled {0},Може здійснити платіж тільки по невиставлених {0}
Can refer row only if the charge type is 'On Previous Row Amount' or 'Previous Row Total',"Можете посилатися на рядок, тільки якщо тип стягнення ""На суму попереднього рядка» або «На загальну суму попереднього рядка"""
"Can't change the valuation method, as there are transactions against some items which do not have its own valuation method","Неможливо змінити метод оцінки, оскільки існують транзакції за деякими позиціями, які не мають власного методу оцінки"
Cancel,Скасувати
Cancel At End Of Period,Скасувати наприкінці періоду
Cancel Change,Скасувати заміну
Cancel Material Visit {0} before cancelling this Warranty Claim,Скасувати Матеріал Відвідати {0} до скасування Дана гарантія претензії
Cancel Material Visits {0} before cancelling this Maintenance Visit,Скасування матеріалів переглядів {0} до скасування цього обслуговування візит
Cancel Subscription,Скасувати підписку
